RowNr,RD,RA,CD,CA,AL,FNR,SNR,DEP,ARR,STD,DDC,STA,ADC,Mo,Tu,We,Th,Fr,Sa,So,ACtype,ACtypefullname,AG,AGfullname,Start_Op,End_Op
72086,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,5,,,738,Boeing737-800pax,O,Others,16OCT20,16OCT20
72087,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,,6,,738,Boeing737-800pax,O,Others,17OCT20,17OCT20
72088,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,,,7,738,Boeing737-800pax,O,Others,18OCT20,18OCT20
72089,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,1,,,,,,,738,Boeing737-800pax,O,Others,19OCT20,19OCT20
72090,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,2,,,,,,738,Boeing737-800pax,O,Others,20OCT20,20OCT20
72091,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,3,,,,,738,Boeing737-800pax,O,Others,21OCT20,21OCT20
72092,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,4,,,,738,Boeing737-800pax,O,Others,22OCT20,22OCT20
72093,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,5,,,738,Boeing737-800pax,O,Others,23OCT20,23OCT20
72094,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,,6,,738,Boeing737-800pax,O,Others,24OCT20,24OCT20
72095,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,,,7,738,Boeing737-800pax,O,Others,25OCT20,25OCT20
72096,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,1,,,,,,,738,Boeing737-800pax,O,Others,26OCT20,26OCT20
72097,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,2,,,,,,738,Boeing737-800pax,O,Others,27OCT20,27OCT20
72098,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,3,,,,,738,Boeing737-800pax,O,Others,28OCT20,28OCT20
72099,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,4,,,,738,Boeing737-800pax,O,Others,29OCT20,29OCT20
72100,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,5,,,738,Boeing737-800pax,O,Others,30OCT20,30OCT20
72101,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1126,0,,,,,,6,,738,Boeing737-800pax,O,Others,31OCT20,31OCT20
72102,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1133,0,,,,,,,7,738,Boeing737-800pax,O,Others,01NOV20,01NOV20
72103,NA,NA,US,US,UA,UA2390,0,ORD,PDX,0859,0,1133,0,1,,,,,,,738,Boeing737-800pax,O,Others,02NOV20,02NOV20
72104,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1815,0,2024,0,,,3,,,,,320,AirbusA320-100/200,W,PAXULD,14OCT20,14OCT20
72105,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,4,,,,320,AirbusA320-100/200,W,PAXULD,15OCT20,15OCT20
72106,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,,5,,,320,AirbusA320-100/200,W,PAXULD,16OCT20,16OCT20
72107,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,,,,7,320,AirbusA320-100/200,W,PAXULD,18OCT20,18OCT20
72108,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,1,,,,,,,320,AirbusA320-100/200,W,PAXULD,19OCT20,19OCT20
72109,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1815,0,2024,0,,,3,,,,,320,AirbusA320-100/200,W,PAXULD,21OCT20,21OCT20
72110,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,4,,,,320,AirbusA320-100/200,W,PAXULD,22OCT20,22OCT20
72111,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,,5,,,320,AirbusA320-100/200,W,PAXULD,23OCT20,23OCT20
72112,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,,,,7,320,AirbusA320-100/200,W,PAXULD,25OCT20,25OCT20
72113,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,1,,,,,,,320,AirbusA320-100/200,W,PAXULD,26OCT20,26OCT20
72114,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1815,0,2024,0,,,3,,,,,320,AirbusA320-100/200,W,PAXULD,28OCT20,28OCT20
72115,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,4,,,,320,AirbusA320-100/200,W,PAXULD,29OCT20,29OCT20
72116,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1947,0,2153,0,,,,,5,,,320,AirbusA320-100/200,W,PAXULD,30OCT20,30OCT20
72117,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1955,0,2153,0,,,,,,,7,319,AirbusA319,O,Others,01NOV20,01NOV20
72118,NA,NA,US,US,UA,UA2391,0,ORD,LAS,1955,0,2153,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
72119,NA,NA,US,US,UA,UA2393,0,TPA,IAH,0700,0,0818,0,1,,,,,,,738,Boeing737-800pax,O,Others,02NOV20,02NOV20
72120,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,2,,,,,,753,Boeing757-300pax,O,Others,13OCT20,13OCT20
72121,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,3,,,,,753,Boeing757-300pax,O,Others,14OCT20,14OCT20
72122,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,4,,,,753,Boeing757-300pax,O,Others,15OCT20,15OCT20
72123,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,5,,,753,Boeing757-300pax,O,Others,16OCT20,16OCT20
72124,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,,6,,753,Boeing757-300pax,O,Others,17OCT20,17OCT20
72125,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,,,7,753,Boeing757-300pax,O,Others,18OCT20,18OCT20
72126,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,1,,,,,,,753,Boeing757-300pax,O,Others,19OCT20,19OCT20
72127,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,2,,,,,,753,Boeing757-300pax,O,Others,20OCT20,20OCT20
72128,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,3,,,,,753,Boeing757-300pax,O,Others,21OCT20,21OCT20
72129,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,4,,,,753,Boeing757-300pax,O,Others,22OCT20,22OCT20
72130,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,5,,,753,Boeing757-300pax,O,Others,23OCT20,23OCT20
72131,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,,6,,753,Boeing757-300pax,O,Others,24OCT20,24OCT20
72132,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,,,7,753,Boeing757-300pax,O,Others,25OCT20,25OCT20
72133,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,1,,,,,,,753,Boeing757-300pax,O,Others,26OCT20,26OCT20
72134,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,2,,,,,,753,Boeing757-300pax,O,Others,27OCT20,27OCT20
72135,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,3,,,,,753,Boeing757-300pax,O,Others,28OCT20,28OCT20
72136,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,4,,,,753,Boeing757-300pax,O,Others,29OCT20,29OCT20
72137,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,5,,,753,Boeing757-300pax,O,Others,30OCT20,30OCT20
72138,NA,NA,US,US,UA,UA2395,0,ORD,DEN,1052,0,1231,0,,,,,,6,,753,Boeing757-300pax,O,Others,31OCT20,31OCT20
72139,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,2,,,,,,738,Boeing737-800pax,O,Others,13OCT20,13OCT20
72140,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,3,,,,,738,Boeing737-800pax,O,Others,14OCT20,14OCT20
72141,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,4,,,,738,Boeing737-800pax,O,Others,15OCT20,15OCT20
72142,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,5,,,738,Boeing737-800pax,O,Others,16OCT20,16OCT20
72143,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,,6,,738,Boeing737-800pax,O,Others,17OCT20,17OCT20
72144,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,,,7,738,Boeing737-800pax,O,Others,18OCT20,18OCT20
72145,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,1,,,,,,,738,Boeing737-800pax,O,Others,19OCT20,19OCT20
72146,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,2,,,,,,738,Boeing737-800pax,O,Others,20OCT20,20OCT20
72147,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,3,,,,,738,Boeing737-800pax,O,Others,21OCT20,21OCT20
72148,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,4,,,,738,Boeing737-800pax,O,Others,22OCT20,22OCT20
72149,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,5,,,738,Boeing737-800pax,O,Others,23OCT20,23OCT20
72150,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,,6,,738,Boeing737-800pax,O,Others,24OCT20,24OCT20
72151,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,,,7,738,Boeing737-800pax,O,Others,25OCT20,25OCT20
72152,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,1,,,,,,,738,Boeing737-800pax,O,Others,26OCT20,26OCT20
72153,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,2,,,,,,738,Boeing737-800pax,O,Others,27OCT20,27OCT20
72154,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,3,,,,,738,Boeing737-800pax,O,Others,28OCT20,28OCT20
72155,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,4,,,,738,Boeing737-800pax,O,Others,29OCT20,29OCT20
72156,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,5,,,738,Boeing737-800pax,O,Others,30OCT20,30OCT20
72157,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0715,0,0844,0,,,,,,6,,738,Boeing737-800pax,O,Others,31OCT20,31OCT20
72158,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0700,0,0825,0,,,,,,,7,738,Boeing737-800pax,O,Others,01NOV20,01NOV20
72159,NA,NA,US,US,UA,UA2399,0,MCO,IAH,0700,0,0825,0,1,,,,,,,738,Boeing737-800pax,O,Others,02NOV20,02NOV20
72160,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,2,,,,,,738,Boeing737-800pax,O,Others,13OCT20,13OCT20
72161,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,3,,,,,738,Boeing737-800pax,O,Others,14OCT20,14OCT20
72162,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,4,,,,738,Boeing737-800pax,O,Others,15OCT20,15OCT20
72163,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,5,,,738,Boeing737-800pax,O,Others,16OCT20,16OCT20
72164,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,,6,,738,Boeing737-800pax,O,Others,17OCT20,17OCT20
72165,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,,,7,738,Boeing737-800pax,O,Others,18OCT20,18OCT20
72166,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,1,,,,,,,738,Boeing737-800pax,O,Others,19OCT20,19OCT20
72167,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,2,,,,,,738,Boeing737-800pax,O,Others,20OCT20,20OCT20
72168,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,3,,,,,738,Boeing737-800pax,O,Others,21OCT20,21OCT20
72169,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,4,,,,738,Boeing737-800pax,O,Others,22OCT20,22OCT20
72170,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,5,,,738,Boeing737-800pax,O,Others,23OCT20,23OCT20
72171,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,,6,,738,Boeing737-800pax,O,Others,24OCT20,24OCT20
72172,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,,,7,738,Boeing737-800pax,O,Others,25OCT20,25OCT20
72173,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,1,,,,,,,738,Boeing737-800pax,O,Others,26OCT20,26OCT20
72174,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,2,,,,,,738,Boeing737-800pax,O,Others,27OCT20,27OCT20
72175,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,3,,,,,738,Boeing737-800pax,O,Others,28OCT20,28OCT20
72176,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,4,,,,738,Boeing737-800pax,O,Others,29OCT20,29OCT20
72177,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,5,,,738,Boeing737-800pax,O,Others,30OCT20,30OCT20
72178,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1820,0,2151,0,,,,,,6,,738,Boeing737-800pax,O,Others,31OCT20,31OCT20
72179,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1815,0,2155,0,,,,,,,7,738,Boeing737-800pax,O,Others,01NOV20,01NOV20
72180,NA,NA,US,US,UA,UA2400,0,BOS,SFO,1815,0,2155,0,1,,,,,,,738,Boeing737-800pax,O,Others,02NOV20,02NOV20
72181,NA,NA,US,US,UA,UA2409,0,PHL,ORD,0700,0,0810,0,,,,,,,7,738,Boeing737-800pax,O,Others,01NOV20,01NOV20
72182,NA,NA,US,US,UA,UA2409,0,PHL,ORD,0700,0,0810,0,1,,,,,,,319,AirbusA319,O,Others,02NOV20,02NOV20
72183,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,2,,,,,,738,Boeing737-800pax,O,Others,13OCT20,13OCT20
72184,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,3,,,,,738,Boeing737-800pax,O,Others,14OCT20,14OCT20
72185,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,4,,,,73G,Boeing737-700pax,O,Others,15OCT20,15OCT20
72186,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,,5,,,73G,Boeing737-700pax,O,Others,16OCT20,16OCT20
72187,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,,,,6,,738,Boeing737-800pax,O,Others,17OCT20,17OCT20
72188,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,,,,7,73G,Boeing737-700pax,O,Others,18OCT20,18OCT20
72189,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,1,,,,,,,73G,Boeing737-700pax,O,Others,19OCT20,19OCT20
72190,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,2,,,,,,738,Boeing737-800pax,O,Others,20OCT20,20OCT20
72191,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,3,,,,,738,Boeing737-800pax,O,Others,21OCT20,21OCT20
72192,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,4,,,,73G,Boeing737-700pax,O,Others,22OCT20,22OCT20
72193,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,,5,,,73G,Boeing737-700pax,O,Others,23OCT20,23OCT20
72194,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,,,,6,,738,Boeing737-800pax,O,Others,24OCT20,24OCT20
72195,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,,,,7,73G,Boeing737-700pax,O,Others,25OCT20,25OCT20
72196,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,1,,,,,,,73G,Boeing737-700pax,O,Others,26OCT20,26OCT20
72197,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,2,,,,,,738,Boeing737-800pax,O,Others,27OCT20,27OCT20
72198,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,3,,,,,738,Boeing737-800pax,O,Others,28OCT20,28OCT20
72199,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,4,,,,73G,Boeing737-700pax,O,Others,29OCT20,29OCT20
72200,NA,NA,US,US,UA,UA241,0,ORD,ATL,1120,0,1426,0,,,,,5,,,73G,Boeing737-700pax,O,Others,30OCT20,30OCT20
72201,NA,NA,US,US,UA,UA241,0,ATL,ORD,1200,0,1320,0,,,,,,6,,738,Boeing737-800pax,O,Others,31OCT20,31OCT20
72202,NA,NA,US,US,UA,UA2418,0,LAX,EWR,0845,0,1645,0,,,,,,,7,787,Boeing787,W,PAXULD,01NOV20,01NOV20
72203,NA,NA,US,US,UA,UA2418,0,LAX,EWR,0845,0,1645,0,1,,,,,,,787,Boeing787,W,PAXULD,02NOV20,02NOV20
72204,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,3,,,,,738,Boeing737-800pax,O,Others,14OCT20,14OCT20
72205,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,,,5,,,738,Boeing737-800pax,O,Others,16OCT20,16OCT20
72206,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,,,,,7,738,Boeing737-800pax,O,Others,18OCT20,18OCT20
72207,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,1,,,,,,,738,Boeing737-800pax,O,Others,19OCT20,19OCT20
72208,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,3,,,,,738,Boeing737-800pax,O,Others,21OCT20,21OCT20
72209,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,,,5,,,738,Boeing737-800pax,O,Others,23OCT20,23OCT20
72210,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,,,,,7,738,Boeing737-800pax,O,Others,25OCT20,25OCT20
72211,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,1,,,,,,,738,Boeing737-800pax,O,Others,26OCT20,26OCT20
72212,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,3,,,,,738,Boeing737-800pax,O,Others,28OCT20,28OCT20
72213,NA,NA,US,US,UA,UA242,0,SFO,BOS,1300,0,2131,0,,,,,5,,,738,Boeing737-800pax,O,Others,30OCT20,30OCT20
72214,NA,NA,US,US,UA,UA242,0,DEN,PDX,0750,0,0936,0,,,,,,,7,320,AirbusA320-100/200,W,PAXULD,01NOV20,01NOV20
72215,NA,NA,US,US,UA,UA242,0,DEN,PDX,0750,0,0936,0,1,,,,,,,320,AirbusA320-100/200,W,PAXULD,02NOV20,02NOV20
72216,NA,NA,US,US,UA,UA2420,0,ORD,LAS,0915,0,1111,0,,,,,,,7,739,Boeing737-900,O,Others,01NOV20,01NOV20
72217,NA,NA,US,US,UA,UA2420,0,ORD,LAS,0915,0,1111,0,1,,,,,,,739,Boeing737-900,O,Others,02NOV20,02NOV20
72218,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,2,,,,,,739,Boeing737-900,O,Others,13OCT20,13OCT20
72219,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,3,,,,,739,Boeing737-900,O,Others,14OCT20,14OCT20
72220,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,4,,,,739,Boeing737-900,O,Others,15OCT20,15OCT20
72221,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,5,,,738,Boeing737-800pax,O,Others,16OCT20,16OCT20
72222,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,,6,,738,Boeing737-800pax,O,Others,17OCT20,17OCT20
72223,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,,,7,739,Boeing737-900,O,Others,18OCT20,18OCT20
72224,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,1,,,,,,,739,Boeing737-900,O,Others,19OCT20,19OCT20
72225,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,2,,,,,,739,Boeing737-900,O,Others,20OCT20,20OCT20
72226,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,3,,,,,739,Boeing737-900,O,Others,21OCT20,21OCT20
72227,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,4,,,,739,Boeing737-900,O,Others,22OCT20,22OCT20
72228,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,5,,,739,Boeing737-900,O,Others,23OCT20,23OCT20
72229,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,,6,,739,Boeing737-900,O,Others,24OCT20,24OCT20
72230,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,,,7,739,Boeing737-900,O,Others,25OCT20,25OCT20
72231,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,1,,,,,,,739,Boeing737-900,O,Others,26OCT20,26OCT20
72232,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,2,,,,,,739,Boeing737-900,O,Others,27OCT20,27OCT20
72233,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,3,,,,,739,Boeing737-900,O,Others,28OCT20,28OCT20
72234,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,4,,,,739,Boeing737-900,O,Others,29OCT20,29OCT20
72235,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,5,,,738,Boeing737-800pax,O,Others,30OCT20,30OCT20
72236,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1645,0,1815,0,,,,,,6,,73G,Boeing737-700pax,O,Others,31OCT20,31OCT20
72237,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1700,0,1824,0,,,,,,,7,738,Boeing737-800pax,O,Others,01NOV20,01NOV20
72238,NA,NA,US,US,UA,UA2425,0,MCO,IAH,1700,0,1824,0,1,,,,,,,738,Boeing737-800pax,O,Others,02NOV20,02NOV20
72239,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,2,,,,,,73G,Boeing737-700pax,O,Others,13OCT20,13OCT20
72240,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,3,,,,,73G,Boeing737-700pax,O,Others,14OCT20,14OCT20
72241,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,4,,,,73G,Boeing737-700pax,O,Others,15OCT20,15OCT20
72242,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,5,,,73G,Boeing737-700pax,O,Others,16OCT20,16OCT20
72243,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,,6,,73G,Boeing737-700pax,O,Others,17OCT20,17OCT20
72244,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,,,7,73G,Boeing737-700pax,O,Others,18OCT20,18OCT20
72245,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,1,,,,,,,73G,Boeing737-700pax,O,Others,19OCT20,19OCT20
72246,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,2,,,,,,73G,Boeing737-700pax,O,Others,20OCT20,20OCT20
72247,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,3,,,,,73G,Boeing737-700pax,O,Others,21OCT20,21OCT20
72248,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,4,,,,73G,Boeing737-700pax,O,Others,22OCT20,22OCT20
72249,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,5,,,73G,Boeing737-700pax,O,Others,23OCT20,23OCT20
72250,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,,6,,73G,Boeing737-700pax,O,Others,24OCT20,24OCT20
72251,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,,,7,73G,Boeing737-700pax,O,Others,25OCT20,25OCT20
72252,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,1,,,,,,,73G,Boeing737-700pax,O,Others,26OCT20,26OCT20
72253,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,2,,,,,,73G,Boeing737-700pax,O,Others,27OCT20,27OCT20
72254,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,3,,,,,73G,Boeing737-700pax,O,Others,28OCT20,28OCT20
72255,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,4,,,,73G,Boeing737-700pax,O,Others,29OCT20,29OCT20
72256,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,5,,,73G,Boeing737-700pax,O,Others,30OCT20,30OCT20
72257,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0940,0,1430,0,,,,,,6,,73G,Boeing737-700pax,O,Others,31OCT20,31OCT20
72258,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0953,0,1433,0,,,,,,,7,73G,Boeing737-700pax,O,Others,01NOV20,01NOV20
72259,NA,NA,US,US,UA,UA2426,0,IAH,BOS,0953,0,1433,0,1,,,,,,,73G,Boeing737-700pax,O,Others,02NOV20,02NOV20
72260,NA,NA,US,US,UA,UA2429,0,EWR,DEN,1615,0,1831,0,,2,,,,,,739,Boeing737-900,O,Others,13OCT20,13OCT20
72261,NA,NA,US,US,UA,UA2429,0,EWR,DEN,1615,0,1831,0,,,3,,,,,739,Boeing737-900,O,Others,14OCT20,14OCT20
72262,NA,NA,US,US,UA,UA2429,0,EWR,DEN,1615,0,1831,0,,,,4,,,,739,Boeing737-900,O,Others,15OCT20,15OCT20
72263,NA,NA,US,US,UA,UA2429,0,EWR,DEN,1615,0,1831,0,,,,,5,,,739,Boeing737-900,O,Others,16OCT20,16OCT20
